date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:27:49	149972/149972	---MCZ	200	added ('OK')	text/html	date:Thu,%2004%20Dec%202025%2015:27:49%20GMT	https://lunatv.app.br/	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/index.html	(from )
12:27:49	109/109	---M-Z	200	added ('OK')	text/plain	date:Thu,%2004%20Dec%202025%2015:27:49%20GMT	https://lunatv.app.br/robots.txt		(from )
12:27:49	2080/2080	---M--	200	added ('OK')	application/json	date:Thu,%2004%20Dec%202025%2015:27:49%20GMT	https://lunatv.app.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flunatv.app.br%2F	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-json/oembed/1.0/embedc99a.json	(from https://lunatv.app.br/)
12:27:49	2234/2234	---M-Z	200	added ('OK')	text/xml	date:Thu,%2004%20Dec%202025%2015:27:50%20GMT	https://lunatv.app.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flunatv.app.br%2F&format=xml	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-json/oembed/1.0/embed3f61	(from https://lunatv.app.br/)
12:27:49	1805/1805	---M-Z	200	added ('OK')	application/rss+xml	etag:%22fc57746e528e393c5b8bc3481e6b6948%22	https://lunatv.app.br/feed/	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/feed/index.html	(from https://lunatv.app.br/)
12:27:50	2503/2503	---M-Z	200	added ('OK')	text/css	date:Tue,%2011%20Feb%202025%2020:23:24%20GMT	https://lunatv.app.br/wp-content/themes/twentytwentyfive/style.css?ver=1.1	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/themes/twentytwentyfive/style4963.css	(from https://lunatv.app.br/)
12:27:50	53275/53275	---M-Z	200	added ('OK')	text/css	date:Tue,%2015%20Apr%202025%2003:31:17%20GMT	https://lunatv.app.br/wp-content/plugins/elementor/assets/css/frontend.min.css?ver=3.28.3	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/plugins/elementor/assets/css/frontend.min87cc.css	(from https://lunatv.app.br/)
12:27:50	1794/1794	---M-Z	200	added ('OK')	application/rss+xml	etag:%22fc57746e528e393c5b8bc3481e6b6948%22	https://lunatv.app.br/comments/feed/	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/comments/feed/index.html	(from https://lunatv.app.br/)
12:27:50	1225/1225	---M-Z	200	added ('OK')	text/css	date:Thu,%2004%20Dec%202025%2004:14:31%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/css/post-6.css?ver=1764821671	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/css/post-6b4ad.css	(from https://lunatv.app.br/)
12:27:50	600/600	---M-Z	200	added ('OK')	text/css	date:Tue,%2015%20Apr%202025%2003:31:17%20GMT	https://lunatv.app.br/wp-content/plugins/elementor/assets/css/widget-heading.min.css?ver=3.28.3	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/plugins/elementor/assets/css/widget-heading.min87cc.css	(from https://lunatv.app.br/)
12:27:51	1283/1283	---M-Z	200	added ('OK')	text/css	date:Tue,%2015%20Apr%202025%2003:31:17%20GMT	https://lunatv.app.br/wp-content/plugins/elementor/assets/css/widget-video.min.css?ver=3.28.3	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/plugins/elementor/assets/css/widget-video.min87cc.css	(from https://lunatv.app.br/)
12:27:51	10310/10310	---M-Z	200	added ('OK')	text/css	date:Tue,%2015%20Apr%202025%2003:31:17%20GMT	https://lunatv.app.br/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css?ver=3.28.3	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/plugins/elementor/assets/css/widget-icon-list.min87cc.css	(from https://lunatv.app.br/)
12:27:51	254/254	---M-Z	200	added ('OK')	text/css	date:Tue,%2015%20Apr%202025%2003:31:17%20GMT	https://lunatv.app.br/wp-content/plugins/elementor/assets/css/widget-image.min.css?ver=3.28.3	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/plugins/elementor/assets/css/widget-image.min87cc.css	(from https://lunatv.app.br/)
12:27:51	645/645	---M-Z	200	added ('OK')	text/css	date:Tue,%2015%20Apr%202025%2003:31:17%20GMT	https://lunatv.app.br/wp-content/plugins/elementor/assets/css/conditionals/shapes.min.css?ver=3.28.3	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/plugins/elementor/assets/css/conditionals/shapes.min87cc.css	(from https://lunatv.app.br/)
12:27:51	16471/16471	---M-Z	200	added ('OK')	text/css	date:Tue,%2015%20Apr%202025%2003:31:18%20GMT	https://lunatv.app.br/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min.css?ver=8.4.5	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min94a4.css	(from https://lunatv.app.br/)
12:27:52	5486/5486	---M-Z	200	added ('OK')	text/css	date:Tue,%2015%20Apr%202025%2003:31:17%20GMT	https://lunatv.app.br/wp-content/plugins/elementor/assets/css/conditionals/e-swiper.min.css?ver=3.28.3	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/plugins/elementor/assets/css/conditionals/e-swiper.min87cc.css	(from https://lunatv.app.br/)
12:27:52	382/382	---M-Z	200	added ('OK')	text/css	date:Tue,%2015%20Apr%202025%2003:31:17%20GMT	https://lunatv.app.br/wp-content/plugins/elementor/assets/css/widget-image-carousel.min.css?ver=3.28.3	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/plugins/elementor/assets/css/widget-image-carousel.min87cc.css	(from https://lunatv.app.br/)
12:27:52	198/198	---M--	200	added ('OK')	text/css	date:Tue,%2015%20Apr%202025%2003:31:18%20GMT	https://lunatv.app.br/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-grow.min.css?ver=3.28.3	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-grow.min87cc.css	(from https://lunatv.app.br/)
12:27:52	1768/1768	---M-Z	200	added ('OK')	text/css	date:Tue,%2015%20Apr%202025%2003:31:17%20GMT	https://lunatv.app.br/wp-content/plugins/elementor/assets/css/widget-accordion.min.css?ver=3.28.3	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/plugins/elementor/assets/css/widget-accordion.min87cc.css	(from https://lunatv.app.br/)
12:27:53	4298/4298	---M-Z	200	added ('OK')	text/css	date:Tue,%2015%20Apr%202025%2003:31:17%20GMT	https://lunatv.app.br/wp-content/plugins/elementor/assets/css/widget-divider.min.css?ver=3.28.3	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/plugins/elementor/assets/css/widget-divider.min87cc.css	(from https://lunatv.app.br/)
12:27:53	77225/77225	---M-Z	200	added ('OK')	text/css	date:Thu,%2004%20Dec%202025%2004:14:32%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/css/post-377.css?ver=1764821672	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/css/post-3775fb5.css	(from https://lunatv.app.br/)
12:27:53	106920/106920	---M-Z	200	added ('OK')	text/css	date:Tue,%2015%20Apr%202025%2003:36:27%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1744688187	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/roboto0bbb.css	(from https://lunatv.app.br/)
12:27:53	24759/24759	---M-Z	200	added ('OK')	text/css	date:Tue,%2015%20Apr%202025%2003:36:31%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1744688191	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/robotoslab9761.css	(from https://lunatv.app.br/)
12:27:53	7152/7152	---M-Z	200	added ('OK')	text/css	date:Tue,%2015%20Apr%202025%2003:37:39%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/sora.css?ver=1744688259	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/sorad25d.css	(from https://lunatv.app.br/)
12:27:54	24295/24295	---M-Z	200	added ('OK')	text/css	date:Tue,%2015%20Apr%202025%2003:37:42%20GMT	https://lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1744688262	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/elementor/google-fonts/css/barlowe5ee.css	(from https://lunatv.app.br/)
12:27:54	125047/125047	---MC-	200	added ('OK')	application/json	date:Thu,%2004%20Dec%202025%2015:27:54%20GMT	https://lunatv.app.br/wp-json/wp/v2/pages/377	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-json/wp/v2/pages/377.json	(from https://lunatv.app.br/)
12:27:54	792/792	---M-Z	200	added ('OK')	text/xml	date:Thu,%2004%20Dec%202025%2015:27:55%20GMT	https://lunatv.app.br/xmlrpc.php?rsd	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/xmlrpc0db0.php	(from https://lunatv.app.br/)
12:27:55	53600/53600	---M--	200	added ('OK')	font/woff2	date:Wed,%2013%20Nov%202024%2000:56:56%20GMT	https://lunatv.app.br/wp-content/themes/twentytwentyfive/assets/fonts/manrope/Manrope-VariableFont_wght.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/themes/twentytwentyfive/assets/fonts/manrope/Manrope-VariableFont_wght.woff2	(from https://lunatv.app.br/)
12:27:55	280347/280347	---MC-	200	added ('OK')	application/json	date:Thu,%2004%20Dec%202025%2015:27:54%20GMT	https://lunatv.app.br/wp-json/	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-json/index.html	(from https://lunatv.app.br/)
12:27:55	106112/106112	---M--	200	added ('OK')	font/woff2	date:Wed,%2013%20Nov%202024%2000:56:56%20GMT	https://lunatv.app.br/wp-content/themes/twentytwentyfive/assets/fonts/fira-code/FiraCode-VariableFont_wght.woff2	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/themes/twentytwentyfive/assets/fonts/fira-code/FiraCode-VariableFont_wght.woff2	(from https://lunatv.app.br/)
12:27:55	194956/194956	---M--	200	added ('OK')	image/jpeg	date:Tue,%2015%20Apr%202025%2003:33:49%20GMT	https://lunatv.app.br/wp-content/uploads/2025/04/Inserir-um-titulo.jpg	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/2025/04/Inserir-um-titulo.jpg	(from https://lunatv.app.br/)
12:27:56	333806/333806	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Apr%202025%2003:33:54%20GMT	https://lunatv.app.br/wp-content/uploads/2025/04/LUNA-FUNDO-ESCURO-1024x1024.png	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/2025/04/LUNA-FUNDO-ESCURO-1024x1024.png	(from https://lunatv.app.br/)
12:27:56	3762/3762	---M--	200	added ('OK')	image/webp	date:Tue,%2015%20Apr%202025%2003:33:56%20GMT	https://lunatv.app.br/wp-content/uploads/2025/04/C10.webp	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/2025/04/C10.webp	(from https://lunatv.app.br/)
12:27:56	12550/12550	---M--	200	added ('OK')	image/webp	date:Tue,%2015%20Apr%202025%2003:33:57%20GMT	https://lunatv.app.br/wp-content/uploads/2025/04/C9.webp	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/2025/04/C9.webp	(from https://lunatv.app.br/)
12:27:56	2336/2336	---M--	200	added ('OK')	image/webp	date:Tue,%2015%20Apr%202025%2003:33:58%20GMT	https://lunatv.app.br/wp-content/uploads/2025/04/C7-1.webp	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/2025/04/C7-1.webp	(from https://lunatv.app.br/)
12:27:56	6888/6888	---M--	200	added ('OK')	image/webp	date:Tue,%2015%20Apr%202025%2003:33:58%20GMT	https://lunatv.app.br/wp-content/uploads/2025/04/C8.webp	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/2025/04/C8.webp	(from https://lunatv.app.br/)
12:27:57	11254/11254	---M--	200	added ('OK')	image/webp	date:Tue,%2015%20Apr%202025%2003:33:59%20GMT	https://lunatv.app.br/wp-content/uploads/2025/04/C6.webp	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/2025/04/C6.webp	(from https://lunatv.app.br/)
12:27:57	10626/10626	---M--	200	added ('OK')	image/webp	date:Tue,%2015%20Apr%202025%2003:34:00%20GMT	https://lunatv.app.br/wp-content/uploads/2025/04/C4.webp	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/2025/04/C4.webp	(from https://lunatv.app.br/)
12:27:57	13822/13822	---M--	200	added ('OK')	image/webp	date:Tue,%2015%20Apr%202025%2003:34:01%20GMT	https://lunatv.app.br/wp-content/uploads/2025/04/C1-3.webp	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/2025/04/C1-3.webp	(from https://lunatv.app.br/)
12:27:57	5818/5818	---M--	200	added ('OK')	image/webp	date:Tue,%2015%20Apr%202025%2003:34:01%20GMT	https://lunatv.app.br/wp-content/uploads/2025/04/C2.webp	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/2025/04/C2.webp	(from https://lunatv.app.br/)
12:27:57	6284/6284	---M--	200	added ('OK')	image/webp	date:Tue,%2015%20Apr%202025%2003:34:02%20GMT	https://lunatv.app.br/wp-content/uploads/2025/04/C1-2.webp	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/2025/04/C1-2.webp	(from https://lunatv.app.br/)
12:27:58	8004/8004	---M--	200	added ('OK')	image/webp	date:Tue,%2015%20Apr%202025%2003:34:03%20GMT	https://lunatv.app.br/wp-content/uploads/2025/04/C1-1.webp	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/2025/04/C1-1.webp	(from https://lunatv.app.br/)
12:27:58	4550/4550	---M--	200	added ('OK')	image/webp	date:Tue,%2015%20Apr%202025%2003:34:03%20GMT	https://lunatv.app.br/wp-content/uploads/2025/04/C1.webp	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/2025/04/C1.webp	(from https://lunatv.app.br/)
12:27:58	5286/5286	---M--	200	added ('OK')	image/webp	date:Tue,%2015%20Apr%202025%2003:34:04%20GMT	https://lunatv.app.br/wp-content/uploads/2025/04/C3.webp	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/2025/04/C3.webp	(from https://lunatv.app.br/)
12:27:58	438733/438733	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Apr%202025%2003:34:05%20GMT	https://lunatv.app.br/wp-content/uploads/2025/04/1-1.png	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/2025/04/1-1.png	(from https://lunatv.app.br/)
12:27:59	68192/68192	---M--	200	added ('OK')	image/webp	date:Tue,%2015%20Apr%202025%2003:34:07%20GMT	https://lunatv.app.br/wp-content/uploads/2025/04/IMG-55.webp	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/2025/04/IMG-55.webp	(from https://lunatv.app.br/)
12:27:59	415342/415342	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Apr%202025%2003:34:06%20GMT	https://lunatv.app.br/wp-content/uploads/2025/04/2-1.png	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/2025/04/2-1.png	(from https://lunatv.app.br/)
12:27:59	53490/53490	---M--	200	added ('OK')	image/webp	date:Tue,%2015%20Apr%202025%2003:34:08%20GMT	https://lunatv.app.br/wp-content/uploads/2025/04/IMG-53.webp	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/2025/04/IMG-53.webp	(from https://lunatv.app.br/)
12:27:59	59606/59606	---M--	200	added ('OK')	image/webp	date:Tue,%2015%20Apr%202025%2003:34:09%20GMT	https://lunatv.app.br/wp-content/uploads/2025/04/IMG-52.webp	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/2025/04/IMG-52.webp	(from https://lunatv.app.br/)
12:28:00	60084/60084	---M--	200	added ('OK')	image/webp	date:Tue,%2015%20Apr%202025%2003:34:10%20GMT	https://lunatv.app.br/wp-content/uploads/2025/04/IMG-51.webp	C:/Meus%20Sites/lunatv-clone/lunatv.app.br/wp-content/uploads/2025/04/IMG-51.webp	(from https://lunatv.app.br/)
